Lea State,LEA,School State,School,ID,Year,Category,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
VA,ORANGE CO PBLC SCHS,VA,ORANGE CO. HIGH,510282001174,2015,Enrollment in AP classes,0.00,0.01,0.00,0.05,0.11,0.79,0.05,1.00,0.00,0.01
VA,ORANGE CO PBLC SCHS,VA,ORANGE CO. HIGH,510282001174,2015,Taking AP tests for some AP courses taken,0.00,0.01,0.00,0.05,0.08,0.81,0.05,1.00,0.00,0.01
VA,ORANGE CO PBLC SCHS,VA,ORANGE CO. HIGH,510282001174,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.11,0.53,0.37,0.00,1.00,0.00,0.00
VA,ORANGE CO PBLC SCHS,VA,ORANGE CO. HIGH,510282001174,2015,Passing some AP tests taken,0,0.03,0,0.03,0.03,0.86,0.06,1.00,0,0
VA,ORANGE CO PBLC SCHS,VA,ORANGE CO. HIGH,510282001174,2015,Passing no AP tests taken,0,0,0,0,0.21,0.79,0,1.00,0,0
VA,ORANGE CO PBLC SCHS,VA,ORANGE CO. HIGH,510282001174,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.05,0.19,0.68,0.06,1.00,0.10,0.02
VA,PAGE CO PBLC SCHS,VA,LURAY HIGH,510285001180,2015,Enrollment in AP classes,0.00,0.07,0.00,0.07,0.00,0.79,0.07,1.00,0.00,0.00
VA,PAGE CO PBLC SCHS,VA,LURAY HIGH,510285001180,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.25,0.00,0.50,0.25,1.00,0.00,0.00
VA,PAGE CO PBLC SCHS,VA,LURAY HIGH,510285001180,2015,Students who took AP courses but did not take any AP tests,0.00,0.10,0.00,0.00,0.00,0.80,0.10,1.00,0.00,0.00
VA,PAGE CO PBLC SCHS,VA,LURAY HIGH,510285001180,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,PAGE CO PBLC SCHS,VA,LURAY HIGH,510285001180,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,PAGE CO PBLC SCHS,VA,LURAY HIGH,510285001180,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.00,0.02,0.04,0.87,0.05,1.00,0.07,0.01
VA,SHENANDOAH CO PBLC SCHS,VA,CENTRAL HIGH,510351001543,2015,Enrollment in AP classes,0.02,0.02,0.00,0.04,0.04,0.86,0.02,1.00,0.04,0.00
VA,SHENANDOAH CO PBLC SCHS,VA,CENTRAL HIGH,510351001543,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,SHENANDOAH CO PBLC SCHS,VA,CENTRAL HIGH,510351001543,2015,Students who took AP courses but did not take any AP tests,0.02,0.02,0.00,0.04,0.04,0.85,0.02,1.00,0.04,0.00
VA,SHENANDOAH CO PBLC SCHS,VA,CENTRAL HIGH,510351001543,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,CENTRAL HIGH,510351001543,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,CENTRAL HIGH,510351001543,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.00,0.13,0.02,0.80,0.03,1.00,0.18,0.04
VA,SHENANDOAH CO PBLC SCHS,VA,STONEWALL JACKSON HIGH,510351001548,2015,Enrollment in AP classes,0.00,0.06,0.00,0.15,0.00,0.75,0.03,1.00,0.00,0.06
VA,SHENANDOAH CO PBLC SCHS,VA,STONEWALL JACKSON HIGH,510351001548,2015,Taking AP tests for some AP courses taken,0.00,0.07,0.00,0.14,0.00,0.79,0.00,1.00,0.00,0.00
VA,SHENANDOAH CO PBLC SCHS,VA,STONEWALL JACKSON HIGH,510351001548,2015,Students who took AP courses but did not take any AP tests,0.00,0.10,0.00,0.17,0.00,0.68,0.05,1.00,0.00,0.10
VA,SHENANDOAH CO PBLC SCHS,VA,STONEWALL JACKSON HIGH,510351001548,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,STONEWALL JACKSON HIGH,510351001548,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,STONEWALL JACKSON HIGH,510351001548,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.12,0.02,0.82,0.04,1.00,0.14,0.06
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Enrollment in AP classes,0.00,0.00,0.00,0.04,0.04,0.93,0.00,1.00,0.00,0.00
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.05,0.05,0.90,0.00,1.00,0.00,0.00
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.04,0.04,0.88,0.03,1.00,0.14,0.01
VA,SMYTH CO PBLC SCHS,VA,CHILHOWIE HIGH,510352001558,2015,Enrollment in AP classes,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.15,0.00
VA,SMYTH CO PBLC SCHS,VA,CHILHOWIE HIGH,510352001558,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,SMYTH CO PBLC SCHS,VA,CHILHOWIE HIGH,510352001558,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,SMYTH CO PBLC SCHS,VA,CHILHOWIE HIGH,510352001558,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SMYTH CO PBLC SCHS,VA,CHILHOWIE HIGH,510352001558,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SMYTH CO PBLC SCHS,VA,CHILHOWIE HIGH,510352001558,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.04,0.01,0.94,0.00,1.00,0.14,0.00
VA,SMYTH CO PBLC SCHS,VA,MARION SENIOR HIGH,510352001562,2015,Enrollment in AP classes,0.00,0.02,0.00,0.02,0.02,0.94,0.00,1.00,0.02,0.00
VA,SMYTH CO PBLC SCHS,VA,MARION SENIOR HIGH,510352001562,2015,Taking AP tests for some AP courses taken,0.00,0.02,0.00,0.02,0.02,0.94,0.00,1.00,0.02,0.00
VA,SMYTH CO PBLC SCHS,VA,MARION SENIOR HIGH,510352001562,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.22,0.78,0.00,1.00,0.00,0.00
VA,SMYTH CO PBLC SCHS,VA,MARION SENIOR HIGH,510352001562,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,SMYTH CO PBLC SCHS,VA,MARION SENIOR HIGH,510352001562,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,SMYTH CO PBLC SCHS,VA,MARION SENIOR HIGH,510352001562,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.02,0.02,0.95,0.01,1.00,0.14,0.01
VA,DOE SOP EDUC PROGRAMS,VA,N.W. ( NORTHWESTERN) REGIONAL JUVENILE DETENTION HOME,510004202890,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,DOE SOP EDUC PROGRAMS,VA,N.W. ( NORTHWESTERN) REGIONAL JUVENILE DETENTION HOME,510004202890,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,DOE SOP EDUC PROGRAMS,VA,N.W. ( NORTHWESTERN) REGIONAL JUVENILE DETENTION HOME,510004202890,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,DOE SOP EDUC PROGRAMS,VA,N.W. ( NORTHWESTERN) REGIONAL JUVENILE DETENTION HOME,510004202890,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,DOE SOP EDUC PROGRAMS,VA,N.W. ( NORTHWESTERN) REGIONAL JUVENILE DETENTION HOME,510004202890,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,DOE SOP EDUC PROGRAMS,VA,N.W. ( NORTHWESTERN) REGIONAL JUVENILE DETENTION HOME,510004202890,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.25,0.00,0.50,0.25,1.00,0,0.00
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Total Enrollment (Secondary Schools),0.00,0.07,0.00,0.12,0.33,0.44,0.04,1.00,0.98,0.00
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Total Enrollment (Secondary Schools),0.00,0.06,0.00,0.06,0.29,0.54,0.06,1.00,0.91,0.00
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Enrollment in AP classes,0.00,0.00,0.00,0.00,0.08,0.85,0.08,1.00,0.00,0.00
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.08,0.85,0.08,1.00,0.00,0.00
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.01,0.03,0.13,0.81,0.01,1.00,0.14,0.01
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Enrollment in AP classes,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.19,0.00
VA,BUENA VISTA CITY PBLC SCHS,VA,PARRY MCCLUER HIGH,510056000217,2015,Enrollment in AP classes,0.08,0.00,0.00,0.04,0.00,0.81,0.08,1.00,0.08,0.00
VA,BUENA VISTA CITY PBLC SCHS,VA,PARRY MCCLUER HIGH,510056000217,2015,Taking AP tests for some AP courses taken,0.08,0.00,0.00,0.04,0.00,0.81,0.08,1.00,0.00,0.00
VA,BUENA VISTA CITY PBLC SCHS,VA,PARRY MCCLUER HIGH,510056000217,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,BUENA VISTA CITY PBLC SCHS,VA,PARRY MCCLUER HIGH,510056000217,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,BUENA VISTA CITY PBLC SCHS,VA,PARRY MCCLUER HIGH,510056000217,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,BUENA VISTA CITY PBLC SCHS,VA,PARRY MCCLUER HIGH,510056000217,2015,Total Enrollment (Secondary Schools),0.02,0.00,0.00,0.01,0.05,0.88,0.02,1.00,0.13,0.00
VA,CAMPBELL CO PBLC SCHS,VA,ALTAVISTA HIGH,510060000220,2015,Enrollment in AP classes,0.00,0.00,0.00,0.00,0.07,0.78,0.15,1.00,0.03,0.00
VA,CAMPBELL CO PBLC SCHS,VA,ALTAVISTA HIGH,510060000220,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.04,0.77,0.19,1.00,0.04,0.00
VA,CAMPBELL CO PBLC SCHS,VA,ALTAVISTA HIGH,510060000220,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.13,0.87,0.00,1.00,0.00,0.00
VA,CAMPBELL CO PBLC SCHS,VA,ALTAVISTA HIGH,510060000220,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,CAMPBELL CO PBLC SCHS,VA,ALTAVISTA HIGH,510060000220,2015,Passing no AP tests taken,0,0,0,0,0,0.77,0.23,1.00,0,0
VA,CAMPBELL CO PBLC SCHS,VA,ALTAVISTA HIGH,510060000220,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.02,0.23,0.67,0.07,1.00,0.10,0.01
VA,CAMPBELL CO PBLC SCHS,VA,BROOKVILLE HIGH,510060000223,2015,Enrollment in AP classes,0.01,0.04,0.00,0.01,0.07,0.85,0.03,1.00,0.02,0.00
VA,CAMPBELL CO PBLC SCHS,VA,BROOKVILLE HIGH,510060000223,2015,Taking AP tests for some AP courses taken,0.01,0.02,0.00,0.01,0.07,0.85,0.03,1.00,0.02,0.00
VA,CAMPBELL CO PBLC SCHS,VA,BROOKVILLE HIGH,510060000223,2015,Students who took AP courses but did not take any AP tests,0.00,0.21,0.00,0.00,0.11,0.68,0.00,1.00,0.00,0.00
VA,CAMPBELL CO PBLC SCHS,VA,BROOKVILLE HIGH,510060000223,2015,Passing some AP tests taken,0,0,0,0,0,0.95,0.05,1.00,0,0
VA,CAMPBELL CO PBLC SCHS,VA,BROOKVILLE HIGH,510060000223,2015,Passing no AP tests taken,0,0,0,0,0.10,0.90,0,1.00,0,0
VA,CAMPBELL CO PBLC SCHS,VA,BROOKVILLE HIGH,510060000223,2015,Total Enrollment (Secondary Schools),0.01,0.02,0.00,0.02,0.11,0.80,0.03,1.00,0.10,0.01
VA,CAMPBELL CO PBLC SCHS,VA,RUSTBURG HIGH,510060000231,2015,Enrollment in AP classes,0.01,0.02,0.00,0.02,0.10,0.82,0.02,1.00,0.02,0.00
VA,CAMPBELL CO PBLC SCHS,VA,RUSTBURG HIGH,510060000231,2015,Taking AP tests for some AP courses taken,0.00,0.03,0.00,0.03,0.12,0.80,0.03,1.00,0.03,0.00
VA,CAMPBELL CO PBLC SCHS,VA,RUSTBURG HIGH,510060000231,2015,Students who took AP courses but did not take any AP tests,0.04,0.00,0.00,0.04,0.04,0.88,0.00,1.00,0.08,0.00
VA,CAMPBELL CO PBLC SCHS,VA,RUSTBURG HIGH,510060000231,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,CAMPBELL CO PBLC SCHS,VA,RUSTBURG HIGH,510060000231,2015,Passing no AP tests taken,0,0,0,0,0.14,0.86,0,1.00,0,0
VA,CAMPBELL CO PBLC SCHS,VA,RUSTBURG HIGH,510060000231,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.00,0.01,0.13,0.81,0.03,1.00,0.11,0.00
VA,CAMPBELL CO PBLC SCHS,VA,WILLIAM CAMPBELL HIGH,510060000233,2015,Enrollment in AP classes,0.05,0.00,0.00,0.00,0.27,0.68,0.00,1.00,0.00,0.00
VA,CAMPBELL CO PBLC SCHS,VA,WILLIAM CAMPBELL HIGH,510060000233,2015,Taking AP tests for some AP courses taken,0.06,0.00,0.00,0.00,0.21,0.74,0.00,1.00,0.00,0.00
VA,CAMPBELL CO PBLC SCHS,VA,WILLIAM CAMPBELL HIGH,510060000233,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.67,0.33,0.00,1.00,0.00,0.00
VA,CAMPBELL CO PBLC SCHS,VA,WILLIAM CAMPBELL HIGH,510060000233,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,CAMPBELL CO PBLC SCHS,VA,WILLIAM CAMPBELL HIGH,510060000233,2015,Passing no AP tests taken,0,0,0,0,0.22,0.78,0,1.00,0,0
VA,CAMPBELL CO PBLC SCHS,VA,WILLIAM CAMPBELL HIGH,510060000233,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.02,0.33,0.62,0.03,1.00,0.10,0.00
VA,CAMPBELL CO PBLC SCHS,VA,CORNERSTONE LEARNING CENTER,510060002332,2015,Enrollment in AP classes,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,CAMPBELL CO PBLC SCHS,VA,CORNERSTONE LEARNING CENTER,510060002332,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,CAMPBELL CO PBLC SCHS,VA,CORNERSTONE LEARNING CENTER,510060002332,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,CAMPBELL CO PBLC SCHS,VA,CORNERSTONE LEARNING CENTER,510060002332,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,CAMPBELL CO PBLC SCHS,VA,CORNERSTONE LEARNING CENTER,510060002332,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,CAMPBELL CO PBLC SCHS,VA,CORNERSTONE LEARNING CENTER,510060002332,2015,Total Enrollment (Secondary Schools),0.02,0.00,0.00,0.00,0.23,0.72,0.02,1.00,0.32,0.02
VA,FAIRFAX CO PBLC SCHS,VA,WEST SPRINGFIELD HIGH,510126000585,2015,Enrollment in AP classes,0.00,0.17,0.00,0.11,0.05,0.61,0.06,1.00,0.02,0.00
VA,FAIRFAX CO PBLC SCHS,VA,WEST SPRINGFIELD HIGH,510126000585,2015,Taking AP tests for some AP courses taken,0.00,0.17,0.00,0.10,0.04,0.62,0.06,1.00,0.02,0.00
VA,FAIRFAX CO PBLC SCHS,VA,WEST SPRINGFIELD HIGH,510126000585,2015,Students who took AP courses but did not take any AP tests,0.00,0.11,0.00,0.19,0.11,0.53,0.06,1.00,0.11,0.00
VA,FAIRFAX CO PBLC SCHS,VA,WEST SPRINGFIELD HIGH,510126000585,2015,Passing some AP tests taken,0,0.17,0,0.09,0.04,0.64,0.06,1.00,0.01,0
VA,FAIRFAX CO PBLC SCHS,VA,WEST SPRINGFIELD HIGH,510126000585,2015,Passing no AP tests taken,0,0.19,0,0.17,0.05,0.51,0.07,1.00,0.03,0
VA,FAIRFAX CO PBLC SCHS,VA,WEST SPRINGFIELD HIGH,510126000585,2015,Total Enrollment (Secondary Schools),0.00,0.14,0.00,0.16,0.07,0.57,0.06,1.00,0.11,0.03
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Enrollment in AP classes,0.00,0.28,0.00,0.08,0.03,0.57,0.04,1.00,0.03,0.00
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Taking AP tests for some AP courses taken,0.00,0.28,0.00,0.08,0.03,0.58,0.04,1.00,0.03,0.00
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Students who took AP courses but did not take any AP tests,0.00,0.27,0.00,0.11,0.05,0.51,0.05,1.00,0.11,0.00
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Passing some AP tests taken,0,0.27,0,0.07,0.02,0.60,0.04,1.00,0.02,0
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Passing no AP tests taken,0,0.34,0,0.10,0.05,0.49,0.03,1.00,0.08,0
VA,FAIRFAX CO PBLC SCHS,VA,WOODSON HIGH,510126000600,2015,Total Enrollment (Secondary Schools),0.00,0.22,0.00,0.11,0.05,0.56,0.05,1.00,0.16,0.04
VA,FAIRFAX CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510126001099,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510126001099,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510126001099,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510126001099,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510126001099,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510126001099,2015,Total Enrollment (Secondary Schools),0.00,0.10,0.00,0.59,0.13,0.16,0.02,1.00,0.14,0.35
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT BRYANT,510126001103,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT BRYANT,510126001103,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT BRYANT,510126001103,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT BRYANT,510126001103,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT BRYANT,510126001103,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT BRYANT,510126001103,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.53,0.33,0.07,0.07,1.00,0.33,0.23
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MOUNTAIN VIEW,510126001106,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MOUNTAIN VIEW,510126001106,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MOUNTAIN VIEW,510126001106,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MOUNTAIN VIEW,510126001106,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MOUNTAIN VIEW,510126001106,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MOUNTAIN VIEW,510126001106,2015,Total Enrollment (Secondary Schools),0.00,0.08,0.00,0.50,0.15,0.27,0.00,1.00,0.42,0.27
VA,FAIRFAX CO PBLC SCHS,VA,TRANSITIONAL ESOL CTR,510126001905,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,TRANSITIONAL ESOL CTR,510126001905,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,TRANSITIONAL ESOL CTR,510126001905,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,TRANSITIONAL ESOL CTR,510126001905,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,TRANSITIONAL ESOL CTR,510126001905,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,TRANSITIONAL ESOL CTR,510126001905,2015,Total Enrollment (Secondary Schools),0.00,0.08,0.00,0.85,0.03,0.05,0.00,1.00,0,1.01
VA,KING GEO CO PBLC SCHS,VA,KING GEORGE HIGH,510210000882,2015,Enrollment in AP classes,0.01,0.02,0.00,0.05,0.08,0.79,0.05,1.00,0.01,0.00
VA,KING GEO CO PBLC SCHS,VA,KING GEORGE HIGH,510210000882,2015,Taking AP tests for some AP courses taken,0.01,0.01,0.00,0.05,0.05,0.84,0.05,1.00,0.01,0.00
VA,KING GEO CO PBLC SCHS,VA,KING GEORGE HIGH,510210000882,2015,Students who took AP courses but did not take any AP tests,0.00,0.04,0.00,0.08,0.11,0.65,0.11,1.00,0.00,0.00
VA,KING GEO CO PBLC SCHS,VA,KING GEORGE HIGH,510210000882,2015,Passing some AP tests taken,0,0,0,0.04,0.04,0.87,0.04,1.00,0,0
VA,KING GEO CO PBLC SCHS,VA,KING GEORGE HIGH,510210000882,2015,Passing no AP tests taken,0,0,0,0,0.08,0.92,0,1.00,0,0
VA,KING GEO CO PBLC SCHS,VA,KING GEORGE HIGH,510210000882,2015,Total Enrollment (Secondary Schools),0.01,0.02,0.00,0.05,0.20,0.66,0.06,1.00,0.09,0.00
